#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 78
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 50
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 53
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 54
RF00002 	 5_8S_rRNA 	 AM743169 	 80
RF00002 	 5_8S_rRNA 	 AM743169 	 81
RF00002 	 5_8S_rRNA 	 AM743169 	 87
RF00002 	 5_8S_rRNA 	 AM743169 	 88
RF00023 	 tmRNA 	 AM743169 	 95
RF00005 	 tRNA 	 AM743169 	 98
RF02232 	 sX13 	 AM743169 	 101
RF00013 	 6S 	 AM743169 	 102
RF00005 	 tRNA 	 AM743169 	 103
RF00005 	 tRNA 	 AM743169 	 104
RF00005 	 tRNA 	 AM743169 	 107
RF02240 	 Xoo1 	 AM743169 	 108
RF00005 	 tRNA 	 AM743169 	 109
RF00010 	 RNaseP_bact_a 	 AM743169 	 110
RF00005 	 tRNA 	 AM743169 	 111
RF00005 	 tRNA 	 AM743169 	 112
RF00005 	 tRNA 	 AM743169 	 113
RF00005 	 tRNA 	 AM743169 	 118
RF00005 	 tRNA 	 AM743169 	 119
RF02230 	 sX11 	 AM743169 	 121
RF00005 	 tRNA 	 AM743169 	 122
RF00005 	 tRNA 	 AM743169 	 123
RF00005 	 tRNA 	 AM743169 	 124
RF00059 	 TPP 	 AM743169 	 127
RF00005 	 tRNA 	 AM743169 	 128
RF00005 	 tRNA 	 AM743169 	 131
RF00005 	 tRNA 	 AM743169 	 134
RF00005 	 tRNA 	 AM743169 	 135
RF00005 	 tRNA 	 AM743169 	 136
RF00005 	 tRNA 	 AM743169 	 139
RF00005 	 tRNA 	 AM743169 	 141
RF00005 	 tRNA 	 AM743169 	 143
RF00005 	 tRNA 	 AM743169 	 144
RF00005 	 tRNA 	 AM743169 	 146
RF00005 	 tRNA 	 AM743169 	 148
RF00005 	 tRNA 	 AM743169 	 149
RF00005 	 tRNA 	 AM743169 	 150
RF00005 	 tRNA 	 AM743169 	 151
RF00005 	 tRNA 	 AM743169 	 153
RF00005 	 tRNA 	 AM743169 	 154
RF00005 	 tRNA 	 AM743169 	 159
RF00005 	 tRNA 	 AM743169 	 161
RF01356 	 CRISPR-DR28 	 AM743169 	 166
RF00005 	 tRNA 	 AM743169 	 168
RF00005 	 tRNA 	 AM743169 	 171
RF00005 	 tRNA 	 AM743169 	 172
RF02221 	 sRNA-Xcc1 	 AM743169 	 177
RF00005 	 tRNA 	 AM743169 	 179
RF02223 	 sX4 	 AM743169 	 185
RF00005 	 tRNA 	 AM743169 	 186
RF00005 	 tRNA 	 AM743169 	 187
RF02234 	 sX15 	 AM743169 	 188
RF00005 	 tRNA 	 AM743169 	 194
RF00005 	 tRNA 	 AM743169 	 195
RF02234 	 sX15 	 AM743169 	 199
RF02234 	 sX15 	 AM743169 	 201
RF00005 	 tRNA 	 AM743169 	 203
RF02234 	 sX15 	 AM743169 	 204
RF00005 	 tRNA 	 AM743169 	 205
RF02234 	 sX15 	 AM743169 	 208
RF00005 	 tRNA 	 AM743169 	 213
RF02234 	 sX15 	 AM743169 	 214
RF02234 	 sX15 	 AM743169 	 215
RF00005 	 tRNA 	 AM743169 	 223
RF00005 	 tRNA 	 AM743169 	 224
RF02234 	 sX15 	 AM743169 	 227
RF02242 	 Xoo5 	 AM743169 	 234
RF00005 	 tRNA 	 AM743169 	 235
RF00005 	 tRNA 	 AM743169 	 240
RF00005 	 tRNA 	 AM743169 	 241
RF00005 	 tRNA 	 AM743169 	 246
RF00059 	 TPP 	 AM743169 	 247
RF02234 	 sX15 	 AM743169 	 249
RF00005 	 tRNA 	 AM743169 	 250
RF02234 	 sX15 	 AM743169 	 251
RF00005 	 tRNA 	 AM743169 	 256
RF00005 	 tRNA 	 AM743169 	 257
RF00005 	 tRNA 	 AM743169 	 260
RF00005 	 tRNA 	 AM743169 	 292
RF01356 	 CRISPR-DR28 	 AM743169 	 304
RF00005 	 tRNA 	 AM743169 	 318
RF00005 	 tRNA 	 AM743169 	 331
RF00005 	 tRNA 	 AM743169 	 332
RF00005 	 tRNA 	 AM743169 	 333
RF00005 	 tRNA 	 AM743169 	 334
RF00005 	 tRNA 	 AM743169 	 365
RF00005 	 tRNA 	 AM743169 	 389
RF00169 	 Bacteria_small_SRP 	 AM743169 	 407
RF00005 	 tRNA 	 AM743169 	 408
RF00005 	 tRNA 	 AM743169 	 439
RF01356 	 CRISPR-DR28 	 AM743169 	 440
RF01057 	 SAH_riboswitch 	 AM743169 	 441
RF00005 	 tRNA 	 AM743169 	 488
RF01766 	 cspA 	 AM743169 	 518
RF00127 	 t44 	 AM743169 	 562
RF01356 	 CRISPR-DR28 	 AM743169 	 563
RF00519 	 suhB 	 AM743169 	 598
RF01734 	 crcB 	 AM743169 	 599
RF01356 	 CRISPR-DR28 	 AM743169 	 648
RF00162 	 SAM 	 AM743169 	 649
RF01356 	 CRISPR-DR28 	 AM743169 	 721
RF00005 	 tRNA 	 AM743169 	 722
RF02234 	 sX15 	 AM743169 	 723
RF01356 	 CRISPR-DR28 	 AM743169 	 829
RF01356 	 CRISPR-DR28 	 AM743169 	 830
RF01695 	 C4 	 AM743169 	 831
RF00005 	 tRNA 	 AM743169 	 994
RF00005 	 tRNA 	 AM743169 	 995
RF00005 	 tRNA 	 AM743169 	 996
RF00504 	 Glycine 	 AM743169 	 997
RF00504 	 Glycine 	 AM743169 	 998
RF00080 	 yybP-ykoY 	 AM743169 	 999
RF00005 	 tRNA 	 AM743169 	 1325
RF01766 	 cspA 	 AM743169 	 1326
RF01681 	 P4 	 AM743169 	 1327
RF01746 	 mraW 	 AM743169 	 1328
RF01746 	 mraW 	 AM743169 	 1329
RF01356 	 CRISPR-DR28 	 AM743169 	 1330
RF01356 	 CRISPR-DR28 	 AM743169 	 1331
RF00005 	 tRNA 	 AM743169 	 1974
RF01356 	 CRISPR-DR28 	 AM743169 	 1975
RF01356 	 CRISPR-DR28 	 AM743169 	 1976
RF01356 	 CRISPR-DR28 	 AM743169 	 1977
RF01356 	 CRISPR-DR28 	 AM743169 	 1978
RF00504 	 Glycine 	 AM743169 	 1979
RF01852 	 tRNA-Sec 	 AM743169 	 1980
RF00005 	 tRNA 	 AM743169 	 1981
RF00005 	 tRNA 	 AM743169 	 1982
RF01356 	 CRISPR-DR28 	 AM743169 	 1983
RF00050 	 FMN 	 AM743169 	 1984
RF01372 	 CRISPR-DR59 	 AM743169 	 3695
RF00005 	 tRNA 	 AM743169 	 3696
RF01746 	 mraW 	 AM743169 	 3697
RF01746 	 mraW 	 AM743169 	 3698
RF00174 	 Cobalamin 	 AM743169 	 3699
RF01356 	 CRISPR-DR28 	 AM743169 	 3700
RF01356 	 CRISPR-DR28 	 AM743169 	 3701
RF00519 	 suhB 	 AM743169 	 3702
RF00519 	 suhB 	 AM743169 	 3703
RF02221 	 sRNA-Xcc1 	 AM743169 	 3704
RF01746 	 mraW 	 AM743169 	 3705
RF01356 	 CRISPR-DR28 	 AM743169 	 3706
RF00080 	 yybP-ykoY 	 AM743169 	 3707
RF00519 	 suhB 	 AM743169 	 3708
RF01372 	 CRISPR-DR59 	 AM743169 	 3709
RF00174 	 Cobalamin 	 AM743169 	 3710
RF02243 	 Xoo8 	 AM743169 	 3711
RF01695 	 C4 	 AM743169 	 3712
RF01366 	 CRISPR-DR53 	 AM743169 	 9421
RF01695 	 C4 	 AM743169 	 9422
RF01771 	 rnk_leader 	 AM743169 	 9423
RF01356 	 CRISPR-DR28 	 AM743169 	 9424
RF01066 	 6C 	 AM743169 	 9425
RF01356 	 CRISPR-DR28 	 AM743169 	 9426
RF02224 	 sX5 	 AM743169 	 9427
RF01356 	 CRISPR-DR28 	 AM743169 	 9428
RF01356 	 CRISPR-DR28 	 AM743169 	 9429
RF01356 	 CRISPR-DR28 	 AM743169 	 9430
RF01695 	 C4 	 AM743169 	 9431
RF01356 	 CRISPR-DR28 	 AM743169 	 9432
RF01356 	 CRISPR-DR28 	 AM743169 	 9433
RF00519 	 suhB 	 AM743169 	 9434
RF01730 	 Termite-leu 	 AM743169 	 9435
RF01356 	 CRISPR-DR28 	 AM743169 	 9436
RF01372 	 CRISPR-DR59 	 AM743169 	 9437
RF01670 	 P17 	 AM743169 	 21021
RF01356 	 CRISPR-DR28 	 AM743169 	 21022
RF01746 	 mraW 	 AM743169 	 21023
RF01372 	 CRISPR-DR59 	 AM743169 	 21024
RF01372 	 CRISPR-DR59 	 AM743169 	 21025
RF01356 	 CRISPR-DR28 	 AM743169 	 21026
RF01356 	 CRISPR-DR28 	 AM743169 	 21027
RF01356 	 CRISPR-DR28 	 AM743169 	 21028
RF01695 	 C4 	 AM743169 	 21029
RF01695 	 C4 	 AM743169 	 21030
RF01372 	 CRISPR-DR59 	 AM743169 	 21031
RF00005 	 tRNA 	 AM743169 	 21032
RF01356 	 CRISPR-DR28 	 AM743169 	 21033
RF01695 	 C4 	 AM743169 	 21034
RF01356 	 CRISPR-DR28 	 AM743169 	 21035
RF01356 	 CRISPR-DR28 	 AM743169 	 21036
RF01695 	 C4 	 AM743169 	 21037
RF01356 	 CRISPR-DR28 	 AM743169 	 21038
RF01746 	 mraW 	 AM743169 	 21039
RF01746 	 mraW 	 AM743169 	 21040
RF01695 	 C4 	 AM743169 	 21041
RF01356 	 CRISPR-DR28 	 AM743169 	 21042
RF01053 	 Deinococcus_Y_RNA 	 AM743169 	 21043
RF01356 	 CRISPR-DR28 	 AM743169 	 21044
RF01356 	 CRISPR-DR28 	 AM743169 	 21045
RF01356 	 CRISPR-DR28 	 AM743169 	 21046
RF01681 	 P4 	 AM743169 	 21047
RF01695 	 C4 	 AM743169 	 21048
RF00519 	 suhB 	 AM743169 	 21049
RF01356 	 CRISPR-DR28 	 AM743169 	 21050
RF01356 	 CRISPR-DR28 	 AM743169 	 21051
RF01989 	 SECIS_3 	 AM743169 	 21052
RF01356 	 CRISPR-DR28 	 AM743169 	 21053
RF01695 	 C4 	 AM743169 	 21054
RF01356 	 CRISPR-DR28 	 AM743169 	 21055
RF01670 	 P17 	 AM743169 	 21056
RF01695 	 C4 	 AM743169 	 21057
RF01356 	 CRISPR-DR28 	 AM743169 	 21058
RF00005 	 tRNA 	 AM743169 	 21059
RF01356 	 CRISPR-DR28 	 AM743169 	 21060
RF01356 	 CRISPR-DR28 	 AM743169 	 21061
RF02235 	 asX1 	 AM743169 	 21062
RF01356 	 CRISPR-DR28 	 AM743169 	 21063
RF01356 	 CRISPR-DR28 	 AM743169 	 21064
RF01356 	 CRISPR-DR28 	 AM743169 	 21065
RF01356 	 CRISPR-DR28 	 AM743169 	 21066
RF00519 	 suhB 	 AM743169 	 21067
RF01356 	 CRISPR-DR28 	 AM743169 	 21068
RF01695 	 C4 	 AM743169 	 21069
RF01394 	 isrK 	 AM743169 	 21070
RF01695 	 C4 	 AM743169 	 21071
RF01746 	 mraW 	 AM743169 	 21072
RF01356 	 CRISPR-DR28 	 AM743169 	 21073
RF01959 	 SSU_rRNA_archaea 	 AE006641 	 8
RF01145 	 sR14 	 AE006641 	 10
RF01139 	 sR2 	 AE006641 	 12
RF00095 	 snoPyro_CD 	 AE006641 	 14
RF00095 	 snoPyro_CD 	 AE006641 	 16
RF01120 	 sR33 	 AE006641 	 17
RF01150 	 sR11 	 AE006641 	 19
RF00095 	 snoPyro_CD 	 AE006641 	 20
RF00001 	 5S_rRNA 	 AE006641 	 25
RF00095 	 snoPyro_CD 	 AE006641 	 32
RF00095 	 snoPyro_CD 	 AE006641 	 33
RF00095 	 snoPyro_CD 	 AE006641 	 34
RF01857 	 Archaea_SRP 	 AE006641 	 35
RF00095 	 snoPyro_CD 	 AE006641 	 45
RF01274 	 sR45 	 AE006641 	 46
RF00095 	 snoPyro_CD 	 AE006641 	 48
RF00095 	 snoPyro_CD 	 AE006641 	 49
RF01139 	 sR2 	 AE006641 	 57
RF01312 	 sR9 	 AE006641 	 59
RF00095 	 snoPyro_CD 	 AE006641 	 60
RF01140 	 sR20 	 AE006641 	 65
RF00373 	 RNaseP_arch 	 AE006641 	 70
RF01312 	 sR9 	 AE006641 	 82
RF00095 	 snoPyro_CD 	 AE006641 	 100
RF01338 	 CRISPR-DR25 	 AE006641 	 105
RF01304 	 sR5 	 AE006641 	 119
RF01338 	 CRISPR-DR25 	 AE006641 	 121
RF00005 	 tRNA 	 AE006641 	 124
RF00095 	 snoPyro_CD 	 AE006641 	 129
RF00095 	 snoPyro_CD 	 AE006641 	 142
RF00005 	 tRNA 	 AE006641 	 164
RF00095 	 snoPyro_CD 	 AE006641 	 321
RF01338 	 CRISPR-DR25 	 AE006641 	 324
RF00005 	 tRNA 	 AE006641 	 346
RF00005 	 tRNA 	 AE006641 	 441
RF01338 	 CRISPR-DR25 	 AE006641 	 459
RF01152 	 sR1 	 AE006641 	 460
RF01311 	 sR8 	 AE006641 	 461
RF00095 	 snoPyro_CD 	 AE006641 	 507
RF01338 	 CRISPR-DR25 	 AE006641 	 579
RF01338 	 CRISPR-DR25 	 AE006641 	 638
RF01338 	 CRISPR-DR25 	 AE006641 	 670
RF01734 	 crcB 	 AE006641 	 671
RF01338 	 CRISPR-DR25 	 AE006641 	 835
RF00005 	 tRNA 	 AE006641 	 836
RF01338 	 CRISPR-DR25 	 AE006641 	 880
RF01338 	 CRISPR-DR25 	 AE006641 	 1077
RF01338 	 CRISPR-DR25 	 AE006641 	 1112
RF00005 	 tRNA 	 AE006641 	 1113
RF01125 	 sR4 	 AE006641 	 1114
RF01338 	 CRISPR-DR25 	 AE006641 	 1218
RF00005 	 tRNA 	 AE006641 	 1355
RF01338 	 CRISPR-DR25 	 AE006641 	 1425
RF00005 	 tRNA 	 AE006641 	 1426
RF01338 	 CRISPR-DR25 	 AE006641 	 1507
RF01338 	 CRISPR-DR25 	 AE006641 	 1508
RF00005 	 tRNA 	 AE006641 	 1598
RF01338 	 CRISPR-DR25 	 AE006641 	 1599
RF01338 	 CRISPR-DR25 	 AE006641 	 1600
RF00005 	 tRNA 	 AE006641 	 1689
RF00005 	 tRNA 	 AE006641 	 1690
RF00005 	 tRNA 	 AE006641 	 1922
RF00005 	 tRNA 	 AE006641 	 1923
RF01338 	 CRISPR-DR25 	 AE006641 	 2049
RF01338 	 CRISPR-DR25 	 AE006641 	 2200
RF00005 	 tRNA 	 AE006641 	 2201
RF00005 	 tRNA 	 AE006641 	 2202
RF01338 	 CRISPR-DR25 	 AE006641 	 2400
RF01338 	 CRISPR-DR25 	 AE006641 	 2401
RF00005 	 tRNA 	 AE006641 	 2402
RF01338 	 CRISPR-DR25 	 AE006641 	 2604
RF00005 	 tRNA 	 AE006641 	 2605
RF00005 	 tRNA 	 AE006641 	 2606
RF01338 	 CRISPR-DR25 	 AE006641 	 2879
RF01338 	 CRISPR-DR25 	 AE006641 	 2880
RF01338 	 CRISPR-DR25 	 AE006641 	 2881
RF01338 	 CRISPR-DR25 	 AE006641 	 2882
RF01338 	 CRISPR-DR25 	 AE006641 	 2883
RF00005 	 tRNA 	 AE006641 	 2884
RF00005 	 tRNA 	 AE006641 	 2885
RF00005 	 tRNA 	 AE006641 	 3210
RF01338 	 CRISPR-DR25 	 AE006641 	 3211
RF01338 	 CRISPR-DR25 	 AE006641 	 3212
RF01338 	 CRISPR-DR25 	 AE006641 	 3213
RF01338 	 CRISPR-DR25 	 AE006641 	 3214
RF01338 	 CRISPR-DR25 	 AE006641 	 3215
RF00005 	 tRNA 	 AE006641 	 3216
RF00005 	 tRNA 	 AE006641 	 3217
RF00005 	 tRNA 	 AE006641 	 3218
RF01338 	 CRISPR-DR25 	 AE006641 	 3630
RF01338 	 CRISPR-DR25 	 AE006641 	 3631
RF01338 	 CRISPR-DR25 	 AE006641 	 3632
RF01338 	 CRISPR-DR25 	 AE006641 	 3633
RF00005 	 tRNA 	 AE006641 	 3634
RF00005 	 tRNA 	 AE006641 	 3635
RF00005 	 tRNA 	 AE006641 	 3636
RF01338 	 CRISPR-DR25 	 AE006641 	 4159
RF01338 	 CRISPR-DR25 	 AE006641 	 4160
RF01338 	 CRISPR-DR25 	 AE006641 	 4161
RF01338 	 CRISPR-DR25 	 AE006641 	 4162
RF01338 	 CRISPR-DR25 	 AE006641 	 4163
RF01338 	 CRISPR-DR25 	 AE006641 	 4164
RF01338 	 CRISPR-DR25 	 AE006641 	 4165
RF01338 	 CRISPR-DR25 	 AE006641 	 4166
RF01338 	 CRISPR-DR25 	 AE006641 	 4167
RF00005 	 tRNA 	 AE006641 	 4168
RF00005 	 tRNA 	 AE006641 	 4169
RF00005 	 tRNA 	 AE006641 	 4170
RF00005 	 tRNA 	 AE006641 	 4171
RF00005 	 tRNA 	 AE006641 	 4172
RF00005 	 tRNA 	 AE006641 	 4173
RF01338 	 CRISPR-DR25 	 AE006641 	 4834
RF01338 	 CRISPR-DR25 	 AE006641 	 4835
RF01338 	 CRISPR-DR25 	 AE006641 	 4836
RF01338 	 CRISPR-DR25 	 AE006641 	 4837
RF01338 	 CRISPR-DR25 	 AE006641 	 4838
RF01338 	 CRISPR-DR25 	 AE006641 	 4839
RF01338 	 CRISPR-DR25 	 AE006641 	 4840
RF01338 	 CRISPR-DR25 	 AE006641 	 4841
RF01338 	 CRISPR-DR25 	 AE006641 	 4842
RF01338 	 CRISPR-DR25 	 AE006641 	 4843
RF01338 	 CRISPR-DR25 	 AE006641 	 5683
RF01338 	 CRISPR-DR25 	 AE006641 	 5684
RF01338 	 CRISPR-DR25 	 AE006641 	 5685
RF01338 	 CRISPR-DR25 	 AE006641 	 5686
RF01338 	 CRISPR-DR25 	 AE006641 	 5687
RF01338 	 CRISPR-DR25 	 AE006641 	 5688
RF01338 	 CRISPR-DR25 	 AE006641 	 5689
RF01338 	 CRISPR-DR25 	 AE006641 	 5690
RF01338 	 CRISPR-DR25 	 AE006641 	 5691
RF01338 	 CRISPR-DR25 	 AE006641 	 5692
RF00005 	 tRNA 	 AE006641 	 5693
RF00005 	 tRNA 	 AE006641 	 5694
RF00005 	 tRNA 	 AE006641 	 5695
RF00005 	 tRNA 	 AE006641 	 5696
RF01338 	 CRISPR-DR25 	 AE006641 	 6814
RF01338 	 CRISPR-DR25 	 AE006641 	 6815
RF01338 	 CRISPR-DR25 	 AE006641 	 6816
RF01338 	 CRISPR-DR25 	 AE006641 	 6817
RF01338 	 CRISPR-DR25 	 AE006641 	 6818
RF01338 	 CRISPR-DR25 	 AE006641 	 6819
RF01338 	 CRISPR-DR25 	 AE006641 	 6820
RF01338 	 CRISPR-DR25 	 AE006641 	 6821
RF01338 	 CRISPR-DR25 	 AE006641 	 6822
RF01338 	 CRISPR-DR25 	 AE006641 	 6823
RF01338 	 CRISPR-DR25 	 AE006641 	 6824
RF01338 	 CRISPR-DR25 	 AE006641 	 6825
RF01338 	 CRISPR-DR25 	 AE006641 	 6826
RF01338 	 CRISPR-DR25 	 AE006641 	 6827
RF01338 	 CRISPR-DR25 	 AE006641 	 6828
RF01338 	 CRISPR-DR25 	 AE006641 	 6829
RF01338 	 CRISPR-DR25 	 AE006641 	 6830
RF01338 	 CRISPR-DR25 	 AE006641 	 6831
RF01338 	 CRISPR-DR25 	 AE006641 	 6832
RF01338 	 CRISPR-DR25 	 AE006641 	 6833
RF01338 	 CRISPR-DR25 	 AE006641 	 6834
RF01338 	 CRISPR-DR25 	 AE006641 	 6835
RF01338 	 CRISPR-DR25 	 AE006641 	 6836
RF01338 	 CRISPR-DR25 	 AE006641 	 6837
RF01338 	 CRISPR-DR25 	 AE006641 	 6838
RF01338 	 CRISPR-DR25 	 AE006641 	 6839
RF00005 	 tRNA 	 AE006641 	 6840
RF00005 	 tRNA 	 AE006641 	 6841
RF00005 	 tRNA 	 AE006641 	 6842
RF00005 	 tRNA 	 AE006641 	 6843
RF01338 	 CRISPR-DR25 	 AE006641 	 8153
RF01338 	 CRISPR-DR25 	 AE006641 	 8154
RF01338 	 CRISPR-DR25 	 AE006641 	 8155
RF01338 	 CRISPR-DR25 	 AE006641 	 8156
RF01338 	 CRISPR-DR25 	 AE006641 	 8157
RF01338 	 CRISPR-DR25 	 AE006641 	 8158
RF01338 	 CRISPR-DR25 	 AE006641 	 8159
RF01338 	 CRISPR-DR25 	 AE006641 	 8160
RF01338 	 CRISPR-DR25 	 AE006641 	 8161
RF01338 	 CRISPR-DR25 	 AE006641 	 8162
RF01338 	 CRISPR-DR25 	 AE006641 	 8163
RF01338 	 CRISPR-DR25 	 AE006641 	 8164
RF01338 	 CRISPR-DR25 	 AE006641 	 8165
RF01338 	 CRISPR-DR25 	 AE006641 	 8166
RF01338 	 CRISPR-DR25 	 AE006641 	 8167
RF01338 	 CRISPR-DR25 	 AE006641 	 8168
RF01338 	 CRISPR-DR25 	 AE006641 	 8169
RF01338 	 CRISPR-DR25 	 AE006641 	 8170
RF01338 	 CRISPR-DR25 	 AE006641 	 8171
RF01338 	 CRISPR-DR25 	 AE006641 	 8172
RF01338 	 CRISPR-DR25 	 AE006641 	 8173
RF01338 	 CRISPR-DR25 	 AE006641 	 8174
RF01338 	 CRISPR-DR25 	 AE006641 	 8175
RF01338 	 CRISPR-DR25 	 AE006641 	 8176
RF01338 	 CRISPR-DR25 	 AE006641 	 8177
RF01338 	 CRISPR-DR25 	 AE006641 	 8178
RF01338 	 CRISPR-DR25 	 AE006641 	 8179
RF01338 	 CRISPR-DR25 	 AE006641 	 8180
RF01338 	 CRISPR-DR25 	 AE006641 	 8181
RF01338 	 CRISPR-DR25 	 AE006641 	 8182
RF01338 	 CRISPR-DR25 	 AE006641 	 8183
RF01338 	 CRISPR-DR25 	 AE006641 	 8184
RF01338 	 CRISPR-DR25 	 AE006641 	 8185
RF01338 	 CRISPR-DR25 	 AE006641 	 8186
RF01338 	 CRISPR-DR25 	 AE006641 	 8187
RF01338 	 CRISPR-DR25 	 AE006641 	 8188
RF01338 	 CRISPR-DR25 	 AE006641 	 8189
RF01338 	 CRISPR-DR25 	 AE006641 	 8190
RF01338 	 CRISPR-DR25 	 AE006641 	 8191
RF01338 	 CRISPR-DR25 	 AE006641 	 8192
RF00062 	 HgcC 	 AE006641 	 8193
RF00005 	 tRNA 	 AE006641 	 8194
RF00005 	 tRNA 	 AE006641 	 8195
RF00062 	 HgcC 	 AE006641 	 8196
RF01338 	 CRISPR-DR25 	 AE006641 	 9453
RF01338 	 CRISPR-DR25 	 AE006641 	 9454
RF01338 	 CRISPR-DR25 	 AE006641 	 9455
RF01338 	 CRISPR-DR25 	 AE006641 	 9456
RF01338 	 CRISPR-DR25 	 AE006641 	 9457
RF01338 	 CRISPR-DR25 	 AE006641 	 9458
RF01338 	 CRISPR-DR25 	 AE006641 	 9459
RF01338 	 CRISPR-DR25 	 AE006641 	 9460
RF01338 	 CRISPR-DR25 	 AE006641 	 9461
RF01338 	 CRISPR-DR25 	 AE006641 	 9462
RF01338 	 CRISPR-DR25 	 AE006641 	 9463
RF01338 	 CRISPR-DR25 	 AE006641 	 9464
RF01338 	 CRISPR-DR25 	 AE006641 	 9465
RF01338 	 CRISPR-DR25 	 AE006641 	 9466
RF01338 	 CRISPR-DR25 	 AE006641 	 9467
RF01338 	 CRISPR-DR25 	 AE006641 	 9468
RF01338 	 CRISPR-DR25 	 AE006641 	 9469
RF01338 	 CRISPR-DR25 	 AE006641 	 9470
RF01338 	 CRISPR-DR25 	 AE006641 	 9471
RF01338 	 CRISPR-DR25 	 AE006641 	 9472
RF01338 	 CRISPR-DR25 	 AE006641 	 9473
RF01338 	 CRISPR-DR25 	 AE006641 	 9474
RF01338 	 CRISPR-DR25 	 AE006641 	 9475
RF01338 	 CRISPR-DR25 	 AE006641 	 9476
RF01338 	 CRISPR-DR25 	 AE006641 	 9477
RF01338 	 CRISPR-DR25 	 AE006641 	 9478
RF01338 	 CRISPR-DR25 	 AE006641 	 9479
RF01338 	 CRISPR-DR25 	 AE006641 	 9480
RF01338 	 CRISPR-DR25 	 AE006641 	 9481
RF01338 	 CRISPR-DR25 	 AE006641 	 9482
RF01338 	 CRISPR-DR25 	 AE006641 	 9483
RF01338 	 CRISPR-DR25 	 AE006641 	 9484
RF01338 	 CRISPR-DR25 	 AE006641 	 9485
RF01338 	 CRISPR-DR25 	 AE006641 	 9486
RF01338 	 CRISPR-DR25 	 AE006641 	 9487
RF01338 	 CRISPR-DR25 	 AE006641 	 9488
RF01338 	 CRISPR-DR25 	 AE006641 	 9489
RF00062 	 HgcC 	 AE006641 	 9490
RF00005 	 tRNA 	 AE006641 	 9491
RF01338 	 CRISPR-DR25 	 AE006641 	 10285
RF01338 	 CRISPR-DR25 	 AE006641 	 10286
RF01338 	 CRISPR-DR25 	 AE006641 	 10287
RF01338 	 CRISPR-DR25 	 AE006641 	 10288
RF01338 	 CRISPR-DR25 	 AE006641 	 10289
RF01338 	 CRISPR-DR25 	 AE006641 	 10290
RF01338 	 CRISPR-DR25 	 AE006641 	 10291
RF01338 	 CRISPR-DR25 	 AE006641 	 10292
RF01338 	 CRISPR-DR25 	 AE006641 	 10293
RF01338 	 CRISPR-DR25 	 AE006641 	 10294
RF01338 	 CRISPR-DR25 	 AE006641 	 10295
RF01338 	 CRISPR-DR25 	 AE006641 	 10296
RF01338 	 CRISPR-DR25 	 AE006641 	 10297
RF01338 	 CRISPR-DR25 	 AE006641 	 10298
RF01338 	 CRISPR-DR25 	 AE006641 	 10299
RF01338 	 CRISPR-DR25 	 AE006641 	 10300
RF01338 	 CRISPR-DR25 	 AE006641 	 10301
RF01338 	 CRISPR-DR25 	 AE006641 	 10302
RF01338 	 CRISPR-DR25 	 AE006641 	 10303
RF01338 	 CRISPR-DR25 	 AE006641 	 10304
RF01338 	 CRISPR-DR25 	 AE006641 	 10305
RF01338 	 CRISPR-DR25 	 AE006641 	 10306
RF01338 	 CRISPR-DR25 	 AE006641 	 10307
RF01338 	 CRISPR-DR25 	 AE006641 	 10308
RF01338 	 CRISPR-DR25 	 AE006641 	 10588
RF01338 	 CRISPR-DR25 	 AE006641 	 10589
RF01338 	 CRISPR-DR25 	 AE006641 	 10590
RF01338 	 CRISPR-DR25 	 AE006641 	 10591
RF01338 	 CRISPR-DR25 	 AE006641 	 10592
RF01338 	 CRISPR-DR25 	 AE006641 	 10593
RF00005 	 tRNA 	 CP000951 	 1
RF00005 	 tRNA 	 CP000951 	 4
RF00005 	 tRNA 	 CP000951 	 5
RF00005 	 tRNA 	 CP000951 	 6
RF00005 	 tRNA 	 CP000951 	 8
RF00005 	 tRNA 	 CP000951 	 9
RF00023 	 tmRNA 	 CP000951 	 10
RF00005 	 tRNA 	 CP000951 	 11
RF00005 	 tRNA 	 CP000951 	 13
RF00005 	 tRNA 	 CP000951 	 14
RF00005 	 tRNA 	 CP000951 	 15
RF00005 	 tRNA 	 CP000951 	 16
RF00005 	 tRNA 	 CP000951 	 18
RF00005 	 tRNA 	 CP000951 	 19
RF00005 	 tRNA 	 CP000951 	 20
RF00005 	 tRNA 	 CP000951 	 21
RF00005 	 tRNA 	 CP000951 	 23
RF00005 	 tRNA 	 CP000951 	 24
RF00005 	 tRNA 	 CP000951 	 25
RF00005 	 tRNA 	 CP000951 	 27
RF00005 	 tRNA 	 CP000951 	 28
RF00005 	 tRNA 	 CP000951 	 30
RF00169 	 Bacteria_small_SRP 	 CP000951 	 32
RF00005 	 tRNA 	 CP000951 	 33
RF00005 	 tRNA 	 CP000951 	 36
RF00005 	 tRNA 	 CP000951 	 39
RF00005 	 tRNA 	 CP000951 	 41
RF00005 	 tRNA 	 CP000951 	 44
RF00005 	 tRNA 	 CP000951 	 47
RF00005 	 tRNA 	 CP000951 	 66
RF00005 	 tRNA 	 CP000951 	 67
RF00005 	 tRNA 	 CP000951 	 68
